arxiv_id,area,claim_id,claim_type,claim_text,verdict,evidence,level_reached,note
PAPER-1-SELF,A0_paper_1_self,release3,ARTIFACT_RELEASE,Every number in the paper is generated into a macro file by the analysis script; none is transcribed by hand.,CONTRADICTED,"The LaTeX sources in C:\github\arxiv-frontier\paper contain 140 hand-typed numeric literals outside \ref/\cite/\label/\includegraphics (main.tex 15, sections-intro 18, sections-method 59, sections-reflexive 13, sections-results 3, sections-close 32). Section 3.5 of paper/sections-method.tex is almost entirely hand-typed: '149 papers', kappa values 0.92, 0.87, 0.86, 0.83, 0.78, 0.92, 0.81, 0.37, '5",R2,The completeness claim fails: an entire results subsection is typed by hand and produced by no released script.
PAPER-1-SELF,A0_paper_1_self,release4,ARTIFACT_RELEASE,"Full results, including the confusion matrix, are in \texttt{data/CODING-RELIABILITY-RESULTS.md}.",DIVERGENT,"data/CODING-RELIABILITY-RESULTS.md exists (103 lines) and carries the per-dimension table and the collapsed-quantity tables, but it contains no confusion matrix. The only mention is prose: 'The confusion matrix is dominated by a single cell: 50 of 149 papers coded NONE_CLAIMED originally were re-coded UNSPECIFIED. Every other off-diagonal cell is in single figures.' `grep -rn confusion data/ code/",R2,The named file exists but the specific object the paper points a reader to is absent from it.
PAPER-1-SELF,A0_paper_1_self,release5,ARTIFACT_RELEASE,the data files permit independent recomputation of every statistic,CONTRADICTED,"The 149-paper double-coding study reported in Section 3.5 cannot be recomputed from the release. code/coding_reliability.py scores via `score(resultsdir)`, which reads `rel-*.json` files produced by the second coding pass; no such file exists anywhere in the tree (`git ls-files | grep -i 'reliab|recode|sample'` returns only code/audit_sample.py, code/coding_reliability.py, data/CODING-RELIABILITY-",R2,"Screening and analysis are fully recomputable; the coding-reliability study is not, and its raw second-pass codes are absent."
PAPER-1-SELF,A0_paper_1_self,release6,ARTIFACT_RELEASE,"We harvested arXiv metadata via the public API using 42 query strings in three families ... Per-query counts, including the absence of truncation, are recorded in the released harvest manifest.",DIVERGENT,"data/HARVEST_MANIFEST.md tabulates 44 distinct query rows (22 qf1, 11 qf2, 11 qf3), all with api_total == fetched and an empty 'truncated' column, and code/harvest.py defines 44 unique query keys (`re.findall(r'""(qf\d_[a-z0-9_]+)""')` -> 44 keys, 44 unique). The paper (and the hard-coded string in code/analyze.py line 'Records identified by database search (arXiv API, 42 queries)') says 42. The man",R2,"The released manifest and harvest script both list 44 queries, not the 42 the paper and the analysis script report."
PAPER-1-SELF,A0_paper_1_self,release7,ARTIFACT_RELEASE,"Archived deposit (paper, data, code, protocol, process logs), carrying the joint authorship statement: https://doi.org/10.5281/zenodo.21577092 --- this is the concept DOI and always resolves to the current version.",DIVERGENT,"The concept DOI resolves (HTTP 302 -> zenodo.org/doi/10.5281/zenodo.21577092), but the record it serves is https://zenodo.org/api/records/21577092 -> record DOI 10.5281/zenodo.21579505, metadata version 'v2', publication_date 2026-07-26, with files when-the-instrument-studies-itself.pdf (327,269 bytes) and arxiv-frontier-artifacts.zip (1,806,668 bytes). The repository's prepared deposit for the cu",R2,The DOI is live but serves the v2 record; the current-version deposit sits unuploaded in the repository.
PAPER-1-SELF,A0_paper_1_self,release8,ARTIFACT_RELEASE,"Archived deposit (paper, data, code, protocol, process logs) ... Everything needed to reproduce this paper is released [in the archived deposit].",DIVERGENT,"paper/zenodo/arxiv-frontier-artifacts.zip holds 102 entries under code/ (26), data/ (41), figures/ (18), protocol/ (9), notes/ (5), process-log/ (3). Comparing against the 129 tracked files in those directories, 27 are absent from the archive, including exactly the coding-reliability material the paper cites by path: data/CODING-RELIABILITY-RESULTS.md, data/coding-reliability.csv and code/coding_r",R2,A reader who follows the DOI rather than the GitHub link cannot reach the file the paper names for the reliability results.
PAPER-1-SELF,A0_paper_1_self,release9,ARTIFACT_RELEASE,Every reference was verified against live arXiv and Crossref metadata by a script included in the repository.,SUPPORTED,"code/verify_bib.py exists and was executed live against paper/references.bib: '18 bib entries', 18 PASS lines each at similarity 1.00, '18/18 verified' (17 entries checked by arXiv eprint id, 1 - page2021prisma - by Crossref DOI; no entry lacks both fields). Note the repository README.md states '(17/17)', one short of the 18 entries now in the bibliography.",R2,Verified by rerunning the released script against live arXiv and Crossref; all 18 references check out.
PAPER-1-SELF,A0_paper_1_self,validation1,EXTERNAL_VALIDATION,One day after deposit we ran a blinded cross-model verification of this review's own instrument.,SUPPORTED,"protocol/phase-v-protocol.md (dated 2026-07-26, states 2x2 design, blinding enforced by code/phase_v.py, 10% corruption rate, preregistered analyses). Recomputed from data/phase-v-arm1.csv (300 rows = 150 unique arxiv_ids x 2 verifiers) with data/phase-v/arm1-key.csv (150 rows): agreement fable/fable 65/75=0.867, fable/opus 66/75=0.880, opus/fable 64/75=0.853, opus/opus 66/75=0.880; Cohen's kappa ",R2,Every Arm 1 figure reproduces exactly from the released per-item CSV and key.
PAPER-1-SELF,A0_paper_1_self,validation2,EXTERNAL_VALIDATION,"Inter-model agreement on flag/no-flag: 194/200 = 0.970, kappa = 0.894. Corrupted items caught by exactly one model: 0. ... Running a second frontier model as a check detected nothing the first model would not have detected. Redundancy across Claude-family models bought zero additional error detection on this sample. (data/PHASE-V-RESULTS.md)",SUPPORTED,"Recomputed from data/phase-v-arm2.csv (400 rows = 200 item_ids x 2 verifiers) against data/phase-v/arm2-key.csv (200 rows; corruption distribution none=180, REASON_SWAP=10, CODE_DRIFT=7, FLIP=3; zero mismatches between the key and the corruption column in the results file). Both models: sensitivity 17/20 = 0.850; flags on uncorrupted 17/180 = 0.0944. By type both models identical: FLIP 3/3, REASON",R2,The negative result holds to the item; note that the paper's own text never reports it - Phase V appears in the manuscript only as one sentence in the Corrections section.
PAPER-1-SELF,A0_paper_1_self,validation3,EXTERNAL_VALIDATION,"Nine of the ten dimensions reach substantial agreement --- paper type kappa=0.92, claim strength 0.87, code release 0.86, domain 0.83, autonomy 0.78, and (as multi-select Jaccard) evaluation method 0.92 and auditability mechanisms 0.81. (paper/sections-method.tex; abstract: 'puts substantial reliability behind nine of ten coded dimensions')",DIVERGENT,"data/coding-reliability.csv has exactly 10 rows; counting the 'interpretation' column gives substantial=8, moderate=1, fair=1. The moderate row is D3 (lifecycle stages), agreement 0.497 exact, Jaccard 0.627; the fair row is D9 (human role), kappa 0.371. code/coding_reliability.py lines 97 sets the multi-select threshold at 'substantial if mean_j >= 0.7 else moderate if >= 0.5', so D3 at 0.627 is m",R2,The artifact's own reliability table contradicts the paper's and the results file's 'nine of ten' headline count.
PAPER-1-SELF,A0_paper_1_self,validation4,EXTERNAL_VALIDATION,"Agreement on ``provides no auditability mechanism'' is 84.6\% with kappa=0.67, but the two passes differ on the rate: 57.7\% against 70.5\% ... on the quantity as used agreement is 92.6\% (kappa=0.78), with the two passes producing 77.9\% and 78.5\% ... Held-out transfer (4.7\% versus 5.4\%) and real-world validation (13.4\% versus 11.4\%) ... Full results, including the confusion matrix, are in d",NOT_LOCATED,"Searches performed: (1) full-repo Grep for '84\.6|92\.6|57\.7|70\.5|78\.5|77\.9' - matches only in data/CODING-RELIABILITY-RESULTS.md lines 48/66/71 and paper/sections-method.tex lines 174-181; no data file or script contains them. (2) Read data/coding-reliability.csv - 10 rows, columns dimension/type/agreement/kappa/interpretation only; no collapsed-binary rows, no marginals, no n. (3) Read code/",R2,"Every quantitative claim of the double-coding study exists only as prose; none is recomputable from a released file, and the named confusion matrix is absent."
PAPER-1-SELF,A0_paper_1_self,validation5,EXTERNAL_VALIDATION,"A double-coding study of 149 papers puts substantial reliability behind nine of ten coded dimensions and shows the auditability rate to be the one carrying material coder-dependent variation; we report it as a range rather than a point. (abstract, paper/main.tex, dated 'Version 3')",DIVERGENT,"The double-coding study is present only in paper/*.tex. It is absent from every compiled or packaged form the repository releases: (a) paper/arxiv-submission/main.tex and sections-method.tex - diff against paper/ shows the whole 38-line 'Coding reliability' subsection and the abstract sentence are missing, yet paper/arxiv-submission/main.tex line 29 still reads 'Version 3'; (b) paper/main.pdf and ",R2,"The reliability study backing the abstract is missing from the arXiv package, both PDFs, and the Zenodo artifact zip the paper cites as its archival deposit."
PAPER-1-SELF,A0_paper_1_self,validation6,EXTERNAL_VALIDATION,"we recompute the headline statistics under three defensible definitions of the corpus: as published (n=807); excluding every paper admitted by the amended deep-research boundary rule (n=574); and restricted to papers on which both independent screening passes agreed (n=679). ... No headline rate moves by more than four percentage points, and the auditability figure --- the paper's most-cited numbe",SUPPORTED,"Recomputed independently from data/coded-corpus.csv (807 rows), data/screening-final.csv (233 rows tagged rule_applied=BR7) and data/screening-decisions.csv (1,067 agreement=agree), reproducing code/analyze.py lines 325-340. n = 807 / 574 / 679, matching \nCorpus, \nNoBRSeven, \nUnanimousOnly. All twelve table cells match the macros exactly: no-auditability 55%/56%/55%, held-out 5%/6%/5%, real-wor",R2,"The sensitivity analysis reproduces cell-for-cell, including the two bounding claims stated about it."
PAPER-1-SELF,A0_paper_1_self,validation7,EXTERNAL_VALIDATION,"The error was not a misjudgement but an unenforced invariant: the rule existed and nothing tested that the data obeyed it. That check now runs as a gate on every regeneration of the analysis. (paper/sections-close.tex, Corrections; repeated in data/V2-CORRECTIONS.md: 'code/check_consistency.py now runs as a gate ... every time the analysis is regenerated')",CONTRADICTED,"code/check_consistency.py is a standalone script invoked by nothing. Grep for 'check_consistency' across all *.py returns matches only inside code/check_consistency.py itself. code/analyze.py imports only csv, json, collections, pathlib and (locally) math - no subprocess, no import of the checker; its sole 'consistency' reference is loading data/screening-consistency.csv (line 206-207), which is t",R2,The remedy the paper announces for its own v1 error is not implemented as a gate anywhere in the released code or documented pipeline.
PAPER-1-SELF,A0_paper_1_self,validation8,EXTERNAL_VALIDATION,"It prompted a mechanical check of rules the protocol already stated, which found 18 records (2.2\% of the corpus) violating them: 15 papers included while coded as merely assistive ... and 3 position papers credited with lifecycle stages they do not perform. All 18 were adjudicated against full text with a verbatim supporting quote required for each verdict. Four papers were excluded, eleven had t",SUPPORTED,"Re-implemented the five rules of code/check_consistency.py read-only against the preserved pre-correction data: data/v1/coded-corpus.csv (811 rows) + data/v1/screening-final.csv yields C1=15, C5=3, C2=C3=C4=0, total 18 = 18/811 = 2.22%, exactly as stated. The same rules over the current data/coded-corpus.csv (807 rows) yield 0 violations. data/v2-changelog.csv has 22 rows: field=screening 4 (all a",R2,"Fully reproducible from the preserved v1 files; caveat, data/consistency-violations.csv - named in data/PHASE-V-RESULTS.md as the 'full list' of the 18 - is now header-only and empty."
PAPER-1-SELF,A0_paper_1_self,validation9,EXTERNAL_VALIDATION,Every reference was verified against live arXiv and Crossref metadata by a script included in the repository.,SUPPORTED,"code/verify_bib.py is present and does what is described: check_arxiv() queries export.arxiv.org by id_list and requires SequenceMatcher title similarity >= 0.85; check_doi() resolves api.crossref.org/works/{doi} with the same threshold; any failure exits 1. Ran its own parse_bib() over paper/references.bib offline: 18 entries parsed, matching the 18 '@' entries in the file; 17 carry an eprint fie",R2,"Script, coverage and a logged passing run are all present, though no machine-readable verification log is released alongside the other results files."
