arxiv_id,area,claim_id,claim_type,claim_text,verdict,evidence,level_reached,note
2508.03444,A3_end_to_end,c5,METHOD_COMPONENT,"The loop uses a phased, shrinking-team schedule (Table 2): Cycle 1 PR -> Database -> AI Expert -> Medicinal Chemist -> Ranking -> Critic; Cycle 2 drops Database and AI Expert; the final cycle also omits the Critic; the loop terminates automatically after three passes.",SUPPORTED,"src/demo/multi_agent_pipeline.py defines first_cycle_agents = {researcher, database, modelling, medicinal_chemist, ranking, critic}, middle_cycle_agents = {researcher, medicinal_chemist, ranking, critic}, last_cycle_agents = {researcher, medicinal_chemist, ranking}, composed as cycle_agents = [first] + [middle]*(max_iterations-2) + [last] (L308-322), with the loop bounded by max_iterations (README",R2,"Per-cycle objectives are set by the Principal Researcher agent, though the overarching project objective (AKT1 inhibitor, ten candidates) is fixed in the human-authored template src/demo/multi_agent_prompt.py L56."
2508.03444,A3_end_to_end,c6,METHOD_COMPONENT,Docking scores were produced with AutoDock Vina (Table 1: run_vina_docker / vina_mol_gen / vina_report all list AutoDock Vina [66] as the underlying method).,DIVERGENT,"The released docking service executes AutoDock-GPU, not Vina: autodock/app/docking.py defines run_autodock_gpu(...) 'Run docking with AutoDock-GPU v1.5.3' (L58-59), invokes /opt/AutoDock-GPU/bin/autodock_gpu_128wi (L143) and writes method.txt containing 'autodock-gpu' (L716-717); autodock/README.md is titled 'AutoDock-GPU API'. Every released run agrees: all 770 method.txt files sit in vina_dockin",R2,"Naming divergence with substantive consequences, since AutoDock-GPU and Vina use different scoring functions; the repository's own README does cite AutoDock-GPU among its references."
2508.03444,A3_end_to_end,c7,NUMERIC_RESULT,"Aggregate benchmark values such as Sonnet-3.7's mean docking score of -10.973 kcal/mol with a 96% hit rate (Table 3), the 20-run scale-up figures (Table 4), and the multi-agent setting 'improving average predicted binding affinity by 31%'.",NOT_LOCATED,"Searched the complete recursive tree (32,595 blobs) for released aggregate results or the code that computes them: no .ipynb and no .xlsx files exist; all 3,395 .csv files are per-run PLIP interaction tables or ChEMBL activity dumps (CHEMBL4282_activity_data.csv); no path contains 'analysis', 'figure', 'result' outside per-run docking outputs; src/ (57 files) contains only agent, pipeline, prompt ",R2,"This records the limits of my search, not a claim about the authors; the per-run inputs to these aggregates are released."
2508.13421,A3_end_to_end,c1,ARTIFACT_RELEASE,The paper's front-matter states: 'This work was funded by Explore Science. The workflows and algorithms are proprietary to Explore Science.' - i.e. the described end-to-end agentic system is presented without a released code artifact.,UNVERIFIABLE,"The repository attached to this record is github.com/Aider-AI/aider - the third-party open-source pair-programming tool the paper cites as reference 112, not an artifact authored or released by Explore Science. Its README (README.md) opens 'AI Pair Programming in Your Terminal' and its package tree is aider/*.py plus aider/website/*; searching all 600 listed paths for 'virtuous', 'explore', 'manus",R2,"The linked repo is a cited dependency, not the paper's own artifact, so the paper's system code cannot be checked here."
2508.13421,A3_end_to_end,c2,SELF_APPLICATION,"'The system autonomously designed and executed three psychological studies on visual working memory, mental rotation, and imagery vividness, executed one new online data collection with 288 participants, developed analysis pipelines through 8-hour+ continuous coding sessions, and produced completed manuscripts.'",UNVERIFIABLE,"No run residue exists in the attached artifact because the attached artifact is not the system's repository. Exact searches over the full 600-path listing of github.com/Aider-AI/aider (case-insensitive substring): 'manuscript' 0, 'study' 0, 'experiment' 0, 'hypoth' 0, 'idea' 0, 'preregist' 0, 'osf' 0, 'trajector' 0, '.pdf' 0, '.tex' 0, '.csv' 0, 'logs/' 0, 'power_analys' 0, 'agent' 0, 'orchestr' 0",R2,"Whether the loop closed cannot be judged from this artifact; the paper's own text also records human steps (manual verification and manual publication of the Prolific study, two experimenters monitoring data collection), but that is paper-internal and not repository-documented, so no DIVERGENT is fi"
2508.13421,A3_end_to_end,c3,METHOD_COMPONENT,"'Each analytical stage is subsequently delegated to a coding agent which uses a custom code editing framework based on the file editing functionality of the Aider coding assistant [112], to develop the codebase for the step in a structured environment.'",SUPPORTED,"aider/coders/editblock_coder.py in github.com/Aider-AI/aider implements exactly the described file-editing functionality: class EditBlockCoder with apply_edits(), do_replace() and find_original_update_blocks() applying SEARCH/REPLACE blocks to files (fetched from raw.githubusercontent.com/Aider-AI/aider/main/aider/coders/editblock_coder.py). Supporting files aider/coders/search_replace.py, aider/c",R2,The cited third-party dependency exists and provides the file-editing capability the paper attributes to it; the paper's own wrapper around it is not public.
2508.13421,A3_end_to_end,c4,DATASET,"'experimental response data captured in the GitLab repository' for the 288-participant online study, with all three studies analysing that dataset.",UNVERIFIABLE,"The paper names Pavlovia (GitLab) as the data store but the retrieved paper text (48,000 characters, ending mid-'Safety' section) contains no data-availability statement, DOI, OSF link or repository URL for the dataset. The attached repository listing contains no data files: searches for '.csv' 0 hits, 'participant' 0 hits, 'data/' only aider/website/_data/*.yml (aider benchmark leaderboards, unre",R1,"The dataset, if released, is hosted outside the artifact attached to this record."
2508.13421,A3_end_to_end,c5,NUMERIC_RESULT,'Completion of a full scientific study required on average 17 hours' processing time and averaged a total marginal cost of ~$114 USD per research project.',UNVERIFIABLE,"Cost and runtime telemetry for the paper's system would live in its own run logs. The attached repository (github.com/Aider-AI/aider) has no such logs; searches of the 600-path listing for 'logs/', 'run_' (only aider/run_cmd.py, a subprocess helper), 'trajector', 'cost' returned nothing pertaining to this paper's runs.",R1,No artifact in this record could evidence per-project runtime or cost figures.
2508.13421,A3_end_to_end,c6,NUMERIC_RESULT,"288 participants were recruited; one produced no data and 10 failed to complete, 'leaving a final sample of 277 participants with meaningful datasets'.",UNVERIFIABLE,"Counting participant records deterministically would require the response data, which is not present: the attached repository's 600-path listing has 0 files matching 'participant', 'vviq', 'rotation', or '.csv'. Note also that 288 - 1 - 10 = 277 is internally consistent in the paper text, but the underlying records cannot be counted from this artifact.",R1,Arithmetic is self-consistent in the paper; the underlying data are not in the attached artifact.
2508.13421,A3_end_to_end,c7,EXTERNAL_VALIDATION,"'Review of the completed research manuscript is conducted by specialist review agents, following the evaluation protocol used in our domain-agnostic publicly available AI pre-peer review tool Paper Wizard (https://paper-wizard.com).'",UNVERIFIABLE,"Paper Wizard is a hosted web service, not a repository artifact; the attached repository listing contains no file matching 'wizard', 'review' (other than aider/website blog posts about code review of aider itself), or any evaluation protocol document. No review outputs for the three generated manuscripts are present.",R1,Quality-of-generated-research claims of this kind are not evidenceable from the artifact attached here.
2509.05351,A3_end_to_end,c1,ARTIFACT_RELEASE,"""All experimental code supporting the findings of this study is openly available in the associated GitHub repository: https://github.com/An-xu/SDL_LCST_OP. The repository contains the source code for automated control and data analysis.""",SUPPORTED,"Repository github.com/An-xu/SDL_LCST_OP is public with 38 files: main.py (698 lines, PyQt6 GUI importing pyfirmata and the Functions/ package), Functions/motor_control.py, Functions/valves_control.py, Functions/peltier_control.py, Functions/temperature_sweep.py, Functions/temp_reader.py, Functions/serial_temperature_reader.py, Functions/initialize_board.py, requirements.txt, README.md, and the ana",R2,Control and analysis code described in the Software section is present and inspectable.
2509.05351,A3_end_to_end,c2,METHOD_COMPONENT,"The platform is a ""closed-loop"" autonomous system that ""can achieve desired material properties with high efficiency and minimal human intervention"", integrating robotic fluid handling, sensors and Bayesian optimization.",DIVERGENT,"The released software does not close the loop in software: main.py imports only PyQt6/pyfirmata/matplotlib/pandas/scipy (lines 1-24, no sklearn or optimizer), its 'Optimization Panel' tab is commented out (main.py line 270: '# tab_widget.addTab(optimization_panel_tab, ""Optimization Panel"")'), and the operator types the dispense volume (line 86, 'Enter volume (uL):') and presses a per-sensor sweep ",R2,"Measurement and dispensing are automated and the BO recommendations are real, but the artifact shows a human relaying each BO recommendation into the GUI rather than a software-closed loop; the paper's own Figure 1C states a user specifies the volumes."
2509.05351,A3_end_to_end,c3,DATASET,"""the GPR model was initialized with a 13-point experimental dataset"" for the two-salt system, and the three-salt GPR model was ""initialized with seven diverse data points""; each LCST value ""is the mean of three replicate experiments"".",SUPPORTED,"Data/Dataset_2salts.xlsx (sheet dimension A1:E19) has columns NaCl, NaBr, LCST_1, LCST_2, LCST_3 and exactly 18 data rows; rows 2-14 are exactly 13 structured initial points (six along the NaCl axis, five along the NaBr axis, plus interior points 0.4/0.4 and 0.8/0.8), rows 15-19 are the five subsequent BO rounds. Data/Dataset_3salts.xlsx (A1:F18) has columns NaCl, NaBr, CaCl2, LCST_1-3 with 17 dat",R2,"Counts obtained by parsing the sheet XML directly, not from a summary."
2509.05351,A3_end_to_end,c4,NUMERIC_RESULT,"Five-round verification targeting 25 degC: exploratory rounds 5 and 6 gave ""24.23 +/- 0.35 degC and 23.73 +/- 0.39 degC, both off the target"", and round 7 ""achieved an LCST of 25.04 +/- 0.19 degC"". Task 1 rounds gave 24.17 +/- 0.33 and 24.93 +/- 0.14; Task 2 rounds gave 28.06 +/- 0.21, 25.92 +/- 0.16 and 26.83 +/- 0.18.",SUPPORTED,"Data/Dataset_3salts.xlsx replicate triples reproduce every value (mean +/- sample SD): row 9 (0.103,1.0,0.338) = 24.177 +/- 0.327; row 10 (0.931,0.103,0.1) = 24.927 +/- 0.140; row 11 = 28.057 +/- 0.208; row 12 = 25.917 +/- 0.157; row 13 = 26.833 +/- 0.182; row 16 (0.1,0.103,0.741) = 24.230 +/- 0.346; row 17 (0.109,0.164,0.673) = 23.730 +/- 0.391; row 18 (0.736,0.1,0.236) = 25.037 +/- 0.186.",R2,All eight reported three-salt round values recompute from the released replicate data to the stated precision.
2509.05351,A3_end_to_end,c5,NUMERIC_RESULT,"For the two-salt BO round at NaCl 0.452 mol/L, NaBr 0.796 mol/L the platform gave an ""LCST measurement of 25.76 +/- 0.12 degC""; the following round at NaCl 0.748 / NaBr 0.38 achieved ""26.08 +/- 0.24 degC"".",DIVERGENT,"Data/Dataset_2salts.xlsx row 16 is exactly the composition (0.452, 0.796) with replicates 25.38, 25.44, 25.85, i.e. 25.557 +/- 0.256 degC, against the paper's 25.76 +/- 0.12 degC. The adjacent round matches exactly: row 17 (0.748, 0.38) = 26.28, 26.12, 25.81 -> 26.070 +/- 0.239 degC vs the paper's 26.08 +/- 0.24 degC, as does the earlier off-target round (row 15, 0.247/1.2 -> 24.547 +/- 0.315 vs t",R2,"One two-salt value differs by about 0.2 degC with a doubled uncertainty; the neighbouring values in the same figure reproduce exactly, so this reads as a single transcription difference rather than a systematic one."
2509.05351,A3_end_to_end,c6,NUMERIC_RESULT,"Fitted GPR kernel hyperparameters: two-salt (Eq. 3) sigma_f^2 = 12.25, length-scales [12.3, 15.3], sigma_n^2 = 6.7e-12, with leave-one-out cross-validation R2 = 0.941; three-salt (Eq. 4) sigma_lin^2 ~ 1.35, sigma_RBF^2 ~ 0.107 with l = [0.334, 1.87, 0.535], sigma_Mat^2 ~ 0.061 with l = [0.0139, 100, 100] (nu = 2.5), sigma_n^2 = 1e-10.",DIVERGENT,"Three-salt matches exactly: 'BO code/3salts_BO.ipynb' cell 2 stored output prints '1.16**2 * DotProduct(sigma_0=1e-05) + 0.327**2 * RBF(length_scale=[0.334, 1.87, 0.535]) + 0.247**2 * Matern(length_scale=[0.0139, 100, 100], nu=2.5) + WhiteKernel(noise_level=1e-10)' (1.16^2=1.346, 0.327^2=0.107, 0.247^2=0.061). Two-salt differs: 'BO code/2salts_BO.ipynb' cell 1 stored output prints 'Optimized Kerne",R2,"Read from the notebook JSON directly; the three-salt kernel and the 0.941 R2 match, the saved two-salt kernel does not."
2509.05351,A3_end_to_end,c7,SELF_APPLICATION,"The system actually executed the full experimental cycle -- BO proposes a composition, the platform prepares and measures the sample, the model is retrained on the new point, and the process converges on the specified LCST targets in both two- and three-salt systems.",SUPPORTED,"The repository holds the residue of the campaign, not only the code. Raw instrument traces: Data/Sensor1/temperature_log_sensor_1.txt (1,935 lines, timestamped, e.g. '0:00:00.000000: Set Sensor 1 to 22.0C' then 'Real-time Hold Temp: 21.79C') and Data/Sensor1/uv_log_sensor_1.txt (2,064 lines of 'UV Sensor 1 Reading: 946'). Round-by-round outcomes: Data/Dataset_2salts.xlsx (18 rows = 13 initial + 5 ",R2,"Strong positive: the artifact evidences the campaign ran and links a stored BO recommendation to the corresponding measured round, though per claim c2 the human-free closure of the loop is not evidenced in software."
2509.13312,A3_end_to_end,c1,ARTIFACT_RELEASE,WebWeaver is released as open code at https://github.com/Alibaba-NLP/DeepResearch (paper header links).,SUPPORTED,"Repository Alibaba-NLP/DeepResearch contains a dedicated WebAgent/WebWeaver/ subtree (34 of the 346 listed files), including WebAgent/WebWeaver/README.md, react_agent_search_id.py, react_agent_outline_write.py, run_search.sh, run_write.sh, run_vllm_search.sh, prompt/ and tool/ directories; README.md at WebAgent/WebWeaver/README.md documents setup (conda python=3.12, vllm==0.10.2) and the Serper / ",R2,The named repository exists and contains a self-contained WebWeaver implementation directory.
2509.13312,A3_end_to_end,c2,METHOD_COMPONENT,"The planner runs a ReAct cycle whose action space is search, write outline, and terminate, iteratively interleaving evidence acquisition with outline optimization until it emits '<terminate>'.",SUPPORTED,"WebAgent/WebWeaver/react_agent_search_id.py implements a bounded ReAct loop ('while num_llm_calls_available > 0', bound from env MAX_LLM_CALL_PER_RUN default 40) that parses <tool_call>...</tool_call> for the search action and <write_outline>...</write_outline> for outline optimization, and breaks on '<answer>'/'</answer>' or '<terminate>'; entry point WebAgent/WebWeaver/run_search_outline.py, dri",R2,The planner's three-action interleaved loop is present in code as described in Section 3.2.
2509.13312,A3_end_to_end,c3,METHOD_COMPONENT,"The writer performs hierarchical, memory-grounded synthesis: it retrieves only the evidence cited for the current section, writes inside '<write>' tags, and prunes the used source material from the context, replacing it with a placeholder message.",SUPPORTED,"WebAgent/WebWeaver/react_agent_outline_write.py extracts sections with re.findall(r'<write>(.*?)</write>', content, flags=re.S), terminates on '<terminate>'/'<answer>', and prunes prior evidence by replacing the tool response body with the literal placeholder 'The page content for the previous section has been masked for saving the space.'; retrieval by citation id is implemented in WebAgent/WebWe",R2,"Retrieve-write-prune mechanism of Section 3.3, including the placeholder replacement, is literally in the writer code."
2509.13312,A3_end_to_end,c4,SELF_APPLICATION,"WebWeaver completes the full research loop autonomously, producing long-form, citation-grounded reports (~26k output tokens over ~25 writing steps) for open-ended queries.",SUPPORTED,"WebAgent/WebWeaver/examples/ holds exactly 4 machine-generated reports (GitHub contents API sizes: 1.md 69,706 bytes; 2.md 139,069 bytes; 3.md 70,719 bytes; 4.md 154,872 bytes). WebAgent/WebWeaver/README.md states 'Several examples generated by qwen3-256b-a30b-Instruct are provided in `examples` folder.' Inspection of WebAgent/WebWeaver/examples/1.md shows a full multi-section report with an execu",R2,"Genuine run residue is released: four finished generated reports with grounded citations, though planner trajectories, memory banks and intermediate outlines are not shipped."
2509.13312,A3_end_to_end,c5,DATASET,"We construct a high-quality SFT dataset, WebWeaver-3k, comprising 3.3k planning trajectories and 3.1k writing trajectories generated by the framework.",NOT_LOCATED,"Searched the complete 346-entry file listing for filenames containing '3k', 'sft', 'traj', 'dataset', 'result', 'output', 'log' and '.jsonl'. Under WebAgent/WebWeaver/ the only data files are eval_data/sample.jsonl (1 record) and examples/1-4.md; no trajectory file exists anywhere in the tree for WebWeaver (the .jsonl hits belong to other agents: WebDancer/datasets/sample_traj.jsonl, WebSailor/dat",R2,"Statement about my search: the SFT trajectory set may be hosted elsewhere, but no copy or link to it is present in this repository."
2509.13312,A3_end_to_end,c6,NUMERIC_RESULT,"WebWeaver (Claude-sonnet-4-20250514) attains 50.58 RACE overall and 93.37% citation accuracy with 200.75 effective citations on DeepResearch Bench, 66.86% win rate on DeepConsult, and 96.77 average on DeepResearchGym.",NOT_LOCATED,"Searched the file listing for 'race', 'fact', 'consult', 'gym', 'result', 'output', 'log' and inspected the only evaluation directory in the repo (evaluation/README.md, evaluation/evaluate_deepsearch_official.py, evaluation/evaluate_hle_official.py, evaluation/prompt.py), which targets short-answer QA/HLE benchmarks and not RACE/FACT, DeepConsult or DeepResearchGym. Under WebAgent/WebWeaver/ the o",R2,"Statement about my search: no per-query scores, judge outputs, or benchmark harness for the three OEDR benchmarks were found in this repository."
2509.13312,A3_end_to_end,c7,METHOD_COMPONENT,"We use GPT-oss-120b to select relevant URLs, perform query-relevant summaries, and extract evidence for the search action.",DIVERGENT,"The paper (Section 4.1, Implementation details) states GPT-oss-120b performs URL selection, summarisation and evidence extraction. The released configuration instead serves a local Qwen3 checkpoint for that role: WebAgent/WebWeaver/README.md requires 'a Hugging Face format summary model (Qwen3-256b recommended)' on at least 4x80G GPUs, WebAgent/WebWeaver/run_vllm_search.sh launches $SUMMARY_MODEL_",R2,"Same component, different default model: paper says GPT-oss-120b, the shipped scripts serve a local Qwen3 summary model (the README's 'qwen3-256b' string matches no Qwen3 release, so the released default is under-specified rather than contradictory)."
2509.14778,A3_end_to_end,c1,ARTIFACT_RELEASE,"All code, benchmarks, and evaluation methods have been open-sourced and are available at https://github.com/jarrycyx/openlens-ai.",SUPPORTED,"github.com/jarrycyx/openlens-ai is public; GitHub trees API on the default branch 'release' returns 220 blobs (untruncated), including the framework code (openlens_ai/build_graph.py, openlens_ai/agents/*.py, openlens_ai/prompts/{general,medical}/*.md), the benchmark question lists (exp/eval/openlens_eval_dataset.csv, _v2.csv, _v3.csv) and the evaluation harness (exp/eval/evaluate_experiment_qualit",R2,"Code, benchmark and evaluator are all present; note the default branch is 'release' (raw fetches on main/master return 404)."
2509.14778,A3_end_to_end,c2,DATASET,"A benchmark covering easy (E1-E3), medium (M1-M3) and hard (H1-H3) tasks, with the nine questions listed in Table 1, run over MIMIC-IV (ICU) and the eICU demo.",SUPPORTED,"exp/eval/openlens_eval_dataset_v2.csv (release branch) parses to 10 CSV rows = 1 header + exactly 9 questions, whose Difficulty labels and wording match Table 1 verbatim and in order: 3 Easy (age distribution by sex; pneumonia in-hospital mortality; most common primary diagnosis), 3 Medium (lab-test missingness bias; 30-day mortality from first 24h; age and comorbidity count on sepsis mortality), ",R2,"Paper's Section 4 says '18 tasks' while Table 1 and the conclusion say 9; the artifact holds 9 questions, which is 18 rows in Table 2 once crossed with the two datasets."
2509.14778,A3_end_to_end,c3,METHOD_COMPONENT,"Outputs were evaluated with an LLM-as-Judge protocol scoring five dimensions (plan completion, code execution, result validity, paper completeness, conclusion quality) on a three-point scale; the LLM-as-Judge is open-sourced.",SUPPORTED,"exp/eval/evaluate_experiment_quality.py defines exactly those five keys (plan_completion, code_execution, result_validity, paper_completeness, conclusion_quality) and a prompt with the paper's rubric verbatim ('1 for severe issues that makes the research fundamentally wrong, 2 for moderate issues that still makes the research valid, 3 for minor/no issues'), scored 'out of 3', with default judge mo",R2,"The judge script, its rubric and its scoring parser are released; it reads subtask reports and main.tex from a run directory."
2509.14778,A3_end_to_end,c4,METHOD_COMPONENT,"The framework comprises five modules (supervisor, literature reviewer, data analyzer, coder, LaTeX writer) plus vision-language feedback and a quality-control layer (academic rigor check, evidence traceability check, literature check).",SUPPORTED,"openlens_ai/agents/supervisor.py, literature_reviewer.py, data_analyzer.py, coder.py, latex_writer.py wired in openlens_ai/build_graph.py; vision feedback in openlens_ai/utils/vision_feedback.py with prompts/medical/{vision_feedback,vision_classify,vision_latex_feedback}.md; prompts/medical/latex_rigor_prompt.md instructs a 'Manuscript-Evidence Traceability Agent' to map each paragraph to data/scr",R2,Every named module and quality-control mechanism has a corresponding released implementation or prompt.
2509.14778,A3_end_to_end,c5,SELF_APPLICATION,"OpenLens AI automates the entire research pipeline end to end, from a single research idea to a publication-ready LaTeX manuscript.",SUPPORTED,"tests/test_proj/ on the release branch holds the residue of a complete run: latest_state.json (188 KB) records question='What are the temporal patterns of vital sign deterioration preceding cardiac arrest events in critical care settings?', thread_id='test_proj', a generated literature_report, data_show, 19 messages, current_subtask_index=5 and polish_latex_counter=2; plan.md/plan.json contain the",R2,"The loop demonstrably closed at least once: a machine-generated, compiled LaTeX paper plus its plan, literature review, code and figures are in the repository, though this fixture holds two subtask directories rather than a full benchmark run."
2509.14778,A3_end_to_end,c6,NUMERIC_RESULT,Table 2 reports per-dimension LLM-as-Judge scores for 18 task-dataset runs (averages from 1.6 to 3.0) with GLM-4.5.,NOT_LOCATED,"Searched the full recursive git trees (GitHub trees API, untruncated) of all six branches - release (220 blobs), dev (218), general-prompt (127), github (171), jarrycyx-patch-1 (1654), wukailu-patch-1 (1656) - filtering paths for 'saved_exp', '_scores', '_evaluated', 'result', 'output' and '.pdf'; the only hits were tests/test_proj figures and example.pdf. exp/eval/evaluate_experiment_quality.py w",R1,The scoring harness is released but the 18 run directories and the judged score tables behind Table 2 were not found in the repository; they may simply never have been committed.
2509.14778,A3_end_to_end,c7,METHOD_COMPONENT,"The system requires no human intervention throughout the research process: the user provides a concise research idea, optionally with data, and the framework runs to completion.",SUPPORTED,"README.md ('Provide it with your dataset and a single-line research idea ... no manual intervention required') and cli.py -> openlens_ai/main.py, whose argparse takes --question, --dataset-path, --thread-id and then calls run_graph over the whole LangGraph pipeline in one invocation; --interrupt-after-subgraph defaults to '' (help text: 'use to limit user trial') and tests/e2e/e2e.bash passes 'non",R2,"The README documents setup steps (Docker image, API keys, config.toml) but no per-stage human approval inside the loop; verified by reading the CLI, not by executing it."
2509.21553,A3_end_to_end,c1,SELF_APPLICATION,"AutoClimDS can reproduce published scientific figures and analyses from natural-language instructions alone, completing the entire workflow from dataset selection to preprocessing to modeling; all agent-generated Python code was logged and preserved (Abstract; Sections III, IV).",SUPPORTED,"case_studies/ contains 10 completed run directories (case_study_1, npcc_fig6, npcc_fig6_good, npcc_fig7, npcc_fig7_sim, nyc_rainfall, sea_fig3.1, sea_fig3.2, sea_fig3.2_old, sea_fig3.4), each holding the residue of a run rather than only code: a discovery-agent transcript (e.g. case_studies/npcc_fig6_good/npcc_fig6_kg.txt, with ReAct Thought/Action steps, Neptune vector-search calls such as search",R2,"The loop demonstrably closed for the observational case studies, though one released run (case_studies/npcc_fig7_sim/npcc_fig7_nasa.txt) records the agent falling back to synthetic data after NOAA API failures."
2509.21553,A3_end_to_end,c2,NUMERIC_RESULT,"For Battery Park sea level, AutoClimDS calculates a long-term trend of 0.112 in/yr and exactly reproduces the recent acceleration of 0.150 in/yr (1993-2017) (Section III.A).",SUPPORTED,"case_studies/sea_fig3.2/sea_fig3.2_nasaa.txt reports '0.1122 inches/year' for the full 1856-2017 record and '0.1495 inches/year' for 1993-2017, with the log stating the recent period is '33% faster ... (0.1495 in/yr) compared to the full historical record (0.1122 in/yr)'; outputs at case_studies/sea_fig3.2/data/sea_level/battery_monthly.csv and case_studies/sea_fig3.2/figs/battery_sea_level_trends",R2,Both paper values match the released run log to the rounding shown.
2509.21553,A3_end_to_end,c3,NUMERIC_RESULT,The system accurately recovers the Global Mean Sea Level (GMSL) trend of 0.12 in/yr (Section III.A).,DIVERGENT,"case_studies/sea_fig3.1/sea_fig3.1_nasa.txt is the released GMSL run; its only trend calculation is 'Slope: 3.421 mm/year' / 'Slope: 0.1347 inches/year' (R-squared 0.9815), recorded in the final JSON as trend_mm_per_year: 3.421, trend_in_per_year: 0.1347, over 1993-01-06 to 2016-01-04. The string '0.12' as a GMSL trend does not occur in the log. Paper value 0.12 in/yr (~3.05 mm/yr); artifact value",R2,"The released run also covers 1993-2016 rather than the 1993-2018 window its own prompt requested, which the log attributes to dataset availability."
2509.21553,A3_end_to_end,c4,NUMERIC_RESULT,"Data discovery and acquisition proceeded via natural language instructions only: no datasets, numerical values, or coefficients are provided ... the system accurately recovers the Vertical Land Motion (VLM) contribution of -1.5 mm/yr (Section III.A).",CONTRADICTED,"case_studies/npcc_fig6_good/npcc_fig6_nasa.txt — the run the README maps to paper Fig. 5 — opens with a prompt that supplies the VLM coefficient as an input, instructing the agent to construct 'a VLM-only component using -1.5 mm/yr subsidence rate' (the log also carries 'vlm_mm_per_yr = -1.5' and 'VLM = -1.5 mm/yr (subsidence)'). The same prompt fixes the station (NOAA CO-OPS 8518750), the baselin",R2,"The -1.5 mm/yr VLM figure appears in the released prompt as a given coefficient, so in this run it was applied rather than recovered."
2509.21553,A3_end_to_end,c5,EXTERNAL_VALIDATION,GPT-5.1 with web search but without KG guidance failed to autonomously locate authoritative datasets or construct valid retrieval workflows; these experiment results can be found in the AutoClimDS GitHub repo (Section I.B).,SUPPORTED,"case_studies/other_llm_comparisons/chatgpt_gmsl_failure/ holds prompt.txt, chatgpt_response.txt and README.md recording the identical GMSL 1993-01 to 2018-12 PO.DAAC/CMR task and the outcome 'No data acquired, no code executed, no outputs produced' after '5 minutes 32 seconds in extended thinking mode (16 separate Thought cycles)'; case_studies/other_llm_comparisons/linkclimate_comparison/README.m",R2,"The baseline record is the authors' own transcript of a single session per system, not an independently scored benchmark."
2509.21553,A3_end_to_end,c6,DATASET,"The graph contains |V| ~ 1,480,000 nodes across 45 types and |E| ~ 5,800,000 edges across 39 relationship types, encompassing ~208,000 climate datasets, released as OpenCypher CSVs (Section II.A; Section IV).",SUPPORTED,"README.md points to the public bucket s3://autoclimds-simulation-kg/neptune_csvs/ ('82 files, ~3 GB'); the public listing returns KeyCount 82 (81 CSVs plus conversion_summary.json), and neptune_csvs/conversion_summary.json states exactly {""total_nodes"": 1482552, ""total_relationships"": 5815623, ... ""embedding_generation_enabled"": true}. Build code is in KGNeptune/json_to_csvs.py with a partial buil",R2,"Node and edge totals match the paper's approximations exactly; I did not confirm the 45/39 type counts, since the listing splits into 40 *_nodes.csv and 41 *_edges.csv files and per-type counts inside conversion_summary.json were not enumerated deterministically."
2509.21553,A3_end_to_end,c7,SELF_APPLICATION,"Given only a natural language prompt, the system autonomously queried the KG for CMIP6/ERA5 experiments, retrieved multi-model ensemble data via authenticated ESGF and CDS API access, subset to NYC coordinates, computed ensemble means and uncertainty ranges, and generated Fig. 6 (Section III.B).",NOT_LOCATED,"Searches performed: enumerated all 157 repository paths for any case-study directory holding CMIP6/ERA5/ESGF/CDS run residue — none found; fetched the only simulation-named run, case_studies/npcc_fig7_sim/npcc_fig7_nasa.txt, which is an observational NOAA GHCN-M v4 five-station NYC temperature task with no CMIP6, SSP2-4.5, ERA5, ESGF or CDS references; README.md maps Fig. 6 only to the static imag",R2,"README states case-study outputs are runtime-generated and not committed, so the simulation run's residue may simply never have been added to the repository."
2509.24978,A3_end_to_end,c1,ARTIFACT_RELEASE,"The SciExplorer agent framework used in the paper, and the results it produced, are released as open code.",SUPPORTED,"The repository recorded in the task file (github.com/jax-ml/jax) is the JAX numerical-computing library and is not this paper's artifact; it appears to be a mis-resolved citation link (jax-ml/jax README and 1974-file listing are entirely JAX). The paper's own artifact is two repositories, both public and named in each other's readme: github.com/MaxNaeg/SciExplorer (readme.md cites 'Maximilian Naeg",R2,"Code and results are released, but under repositories other than the one recorded in this task's repository field."
2509.24978,A3_end_to_end,c2,SELF_APPLICATION,"SciExplorer executes the full discovery loop -- selecting experiments, analysing results, forming hypotheses and saving a testable final answer -- fully autonomously.",SUPPORTED,"SciExplorerResults contains 432 saved-conversation JSONs under results*/ directories (413 exploration runs plus 19 'compare_' files), counted deterministically from the recursive git tree: mechanics_experiments 124, quantum_experiments 132, wave_experiments 86, mechanics_ablations 90. Inspected one in full: mechanics_experiments/results/Pendulum/all_2026-03-03_22-45-21.json records steps=31, tool_",R2,"The loop demonstrably closed: full trajectories ending in a saved, scored model are released for every system in the paper."
